Timestamp,Step,Population,Births,Deaths,Food Level,Predator Kills,Average Energy,Growth Rate
2026-04-30T14:51:08.018676,0,49,0,1,26,0,18.38,0
2026-04-30T14:51:08.018676,1,49,0,0,0,0,22.06,0.0
2026-04-30T14:51:08.019194,2,49,0,0,0,0,23.09,0.0
2026-04-30T14:51:08.019194,3,48,0,1,0,0,24.15,-0.02
2026-04-30T14:51:08.019194,4,46,0,2,0,2,25.22,-0.04
2026-04-30T14:51:08.019194,5,55,9,0,0,0,23.51,0.2
2026-04-30T14:51:08.019194,6,65,11,1,0,1,21.75,0.18
2026-04-30T14:51:08.019194,7,74,9,0,0,0,20.78,0.14
2026-04-30T14:51:08.019194,8,85,11,0,0,0,19.7,0.15
2026-04-30T14:51:08.019194,9,94,9,0,0,0,19.02,0.11
2026-04-30T14:51:08.019194,10,99,9,4,0,4,18.48,0.05
2026-04-30T14:51:08.019194,11,109,10,0,0,0,17.85,0.1
2026-04-30T14:51:08.019194,12,118,11,2,0,2,17.29,0.08
2026-04-30T14:51:08.019194,13,125,9,2,0,2,16.84,0.06
2026-04-30T14:51:08.020723,14,132,8,1,0,0,16.27,0.06
2026-04-30T14:51:08.020723,15,135,5,2,0,1,15.96,0.02
2026-04-30T14:51:08.020723,16,141,8,2,0,2,15.7,0.04
2026-04-30T14:51:08.020723,17,136,0,5,0,4,15.58,-0.04
2026-04-30T14:51:08.020723,18,130,0,6,0,5,15.4,-0.04
2026-04-30T14:51:08.020723,19,130,0,0,0,0,15.47,0.0
2026-04-30T14:51:08.020723,20,127,0,3,0,2,15.69,-0.02
2026-04-30T14:51:08.020723,21,124,0,3,0,2,15.93,-0.02
2026-04-30T14:51:08.020723,22,123,0,1,0,0,16.08,-0.01
2026-04-30T14:51:08.020723,23,122,0,1,0,1,16.25,-0.01
2026-04-30T14:51:08.022275,24,121,0,1,0,0,16.06,-0.01
2026-04-30T14:51:08.022275,25,119,0,2,0,2,16.33,-0.02
2026-04-30T14:51:08.022275,26,119,0,0,0,0,16.46,0.0
2026-04-30T14:51:08.022275,27,118,0,1,0,1,16.69,-0.01
2026-04-30T14:51:08.022275,28,116,0,2,0,2,17.0,-0.02
2026-04-30T14:51:08.022275,29,111,0,5,0,2,17.4,-0.04
2026-04-30T14:51:08.022275,30,109,0,2,0,2,17.29,-0.02
2026-04-30T14:51:08.022275,31,105,0,4,0,2,17.98,-0.04
2026-04-30T14:51:08.022275,32,101,0,4,0,1,17.84,-0.04
2026-04-30T14:51:08.022275,33,98,0,3,0,2,18.39,-0.03
2026-04-30T14:51:08.023867,34,84,0,14,0,0,21.22,-0.14
2026-04-30T14:51:08.023867,35,78,0,6,0,0,23.28,-0.07
2026-04-30T14:51:08.023867,36,69,0,9,0,1,26.82,-0.12
2026-04-30T14:51:08.023867,37,60,0,9,0,0,30.68,-0.13
2026-04-30T14:51:08.023867,38,54,0,6,0,1,34.93,-0.1
2026-04-30T14:51:08.023867,39,47,0,7,0,1,41.1,-0.13
2026-04-30T14:51:08.023867,40,40,0,7,0,0,49.58,-0.15
2026-04-30T14:51:08.023867,41,32,0,8,0,1,56.41,-0.2
2026-04-30T14:51:08.023867,42,27,0,5,0,0,69.04,-0.16
2026-04-30T14:51:08.023867,43,22,0,5,0,2,73.89,-0.19
2026-04-30T14:51:08.023867,44,17,0,5,0,0,82.68,-0.23
2026-04-30T14:51:08.023867,45,29,13,1,0,0,50.45,0.71
2026-04-30T14:51:08.023867,46,38,9,0,0,0,42.22,0.31
2026-04-30T14:51:08.023867,47,48,10,0,0,0,36.47,0.26
2026-04-30T14:51:08.023867,48,61,13,0,0,0,31.45,0.27
2026-04-30T14:51:08.023867,49,67,9,3,0,1,27.28,0.1
2026-04-30T14:51:08.025386,50,67,12,12,0,0,14.58,0.0
2026-04-30T14:51:08.025386,51,69,2,0,0,0,15.02,0.03
2026-04-30T14:51:08.025386,52,72,3,0,0,0,15.33,0.04
2026-04-30T14:51:08.025386,53,74,3,1,0,1,15.65,0.03
2026-04-30T14:51:08.025386,54,79,5,0,0,0,15.71,0.07
2026-04-30T14:51:08.025386,55,80,5,4,0,4,15.36,0.01
2026-04-30T14:51:08.025386,56,82,3,1,0,0,14.96,0.03
2026-04-30T14:51:08.025386,57,80,0,2,0,1,15.2,-0.02
2026-04-30T14:51:08.025386,58,80,0,0,0,0,15.64,0.0
2026-04-30T14:51:08.025386,59,79,0,1,0,1,15.49,-0.01
2026-04-30T14:51:08.025386,60,78,0,1,0,1,15.37,-0.01
2026-04-30T14:51:08.025386,61,76,0,2,0,2,15.95,-0.03
2026-04-30T14:51:08.025386,62,76,0,0,0,0,16.43,0.0
2026-04-30T14:51:08.025386,63,76,0,0,0,0,16.92,0.0
2026-04-30T14:51:08.025386,64,74,0,2,0,1,17.6,-0.03
2026-04-30T14:51:08.025386,65,73,0,1,0,1,18.23,-0.01
2026-04-30T14:51:08.025386,66,71,0,2,0,1,18.39,-0.03
2026-04-30T14:51:08.026914,67,70,0,1,0,0,18.09,-0.01
2026-04-30T14:51:08.026914,68,70,0,0,0,0,18.66,0.0
2026-04-30T14:51:08.026914,69,70,0,0,0,0,19.24,0.0
2026-04-30T14:51:08.026914,70,70,0,0,0,0,19.81,0.0
2026-04-30T14:51:08.026914,71,70,0,0,0,0,19.66,0.0
2026-04-30T14:51:08.026914,72,70,0,0,0,0,19.52,0.0
2026-04-30T14:51:08.026914,73,68,0,2,0,1,19.54,-0.03
2026-04-30T14:51:08.026914,74,67,0,1,0,1,20.34,-0.01
2026-04-30T14:51:08.026914,75,66,0,1,0,0,21.26,-0.01
2026-04-30T14:51:08.026914,76,63,0,3,0,2,19.51,-0.05
2026-04-30T14:51:08.026914,77,59,0,4,0,0,20.17,-0.06
2026-04-30T14:51:08.026914,78,46,0,13,0,0,25.75,-0.22
2026-04-30T14:51:08.026914,79,37,0,9,0,1,30.91,-0.2
