Timestamp,Step,Population,Births,Deaths,Food Level,Predator Kills,Average Energy,Growth Rate
2026-04-30T14:51:12.804191,0,50,0,0,33,0,18.7,0
2026-04-30T14:51:12.804191,1,50,0,0,21,0,21.9,0.0
2026-04-30T14:51:12.804191,2,50,0,0,3,0,25.7,0.0
2026-04-30T14:51:12.804191,3,50,0,0,0,0,28.0,0.0
2026-04-30T14:51:12.804191,4,50,0,0,0,0,30.0,0.0
2026-04-30T14:51:12.805707,5,61,11,0,0,0,27.85,0.22
2026-04-30T14:51:12.805707,6,75,14,0,0,0,25.59,0.23
2026-04-30T14:51:12.805707,7,92,18,1,0,1,23.25,0.23
2026-04-30T14:51:12.807224,8,109,17,0,0,0,21.75,0.18
2026-04-30T14:51:12.807224,9,124,15,0,0,0,20.38,0.14
2026-04-30T14:51:12.807224,10,135,13,2,0,2,19.68,0.09
2026-04-30T14:51:12.807224,11,151,17,1,0,1,18.83,0.12
2026-04-30T14:51:12.807224,12,160,12,3,0,3,18.09,0.06
2026-04-30T14:51:12.807224,13,167,10,3,0,2,17.31,0.04
2026-04-30T14:51:12.808739,14,178,12,1,0,0,17.02,0.07
2026-04-30T14:51:12.808739,15,186,12,4,0,2,16.61,0.04
2026-04-30T14:51:12.808739,16,196,12,2,0,2,16.18,0.05
2026-04-30T14:51:12.808739,17,196,0,0,0,0,16.32,0.0
2026-04-30T14:51:12.808739,18,190,0,6,0,2,15.86,-0.03
2026-04-30T14:51:12.810254,19,188,0,2,0,2,16.1,-0.01
2026-04-30T14:51:12.810254,20,184,0,4,0,2,16.07,-0.02
2026-04-30T14:51:12.810254,21,182,0,2,0,1,16.3,-0.01
2026-04-30T14:51:12.810254,22,180,0,2,0,1,16.26,-0.01
2026-04-30T14:51:12.811776,23,176,0,4,0,2,16.13,-0.02
2026-04-30T14:51:12.811776,24,174,0,2,0,2,16.46,-0.01
2026-04-30T14:51:12.813423,25,171,0,3,0,3,16.81,-0.02
2026-04-30T14:51:12.813423,26,166,0,5,0,1,17.32,-0.03
2026-04-30T14:51:12.813423,27,165,0,1,0,0,17.65,-0.01
2026-04-30T14:51:12.813423,28,164,0,1,0,0,17.97,-0.01
2026-04-30T14:51:12.813423,29,160,0,4,0,3,18.56,-0.02
2026-04-30T14:51:12.815026,30,155,0,5,0,4,18.29,-0.03
2026-04-30T14:51:12.815026,31,154,0,1,0,1,18.34,-0.01
2026-04-30T14:51:12.815026,32,150,0,4,0,2,19.03,-0.03
2026-04-30T14:51:12.815026,33,149,0,1,0,0,18.99,-0.01
2026-04-30T14:51:12.815026,34,147,0,2,0,1,19.56,-0.01
2026-04-30T14:51:12.815026,35,144,0,3,0,3,20.29,-0.02
2026-04-30T14:51:12.816549,36,121,0,23,0,1,23.4,-0.16
2026-04-30T14:51:12.816549,37,105,0,16,0,2,27.25,-0.13
2026-04-30T14:51:12.816549,38,95,0,10,0,1,30.82,-0.1
2026-04-30T14:51:12.816549,39,83,0,12,0,0,36.17,-0.13
2026-04-30T14:51:12.818075,40,71,0,12,0,1,43.46,-0.14
2026-04-30T14:51:12.818075,41,62,0,9,0,1,51.17,-0.13
2026-04-30T14:51:12.818075,42,58,0,4,0,2,56.15,-0.06
2026-04-30T14:51:12.818589,43,46,0,12,0,2,67.75,-0.21
2026-04-30T14:51:12.818589,44,42,0,4,0,0,75.43,-0.09
2026-04-30T14:51:12.819102,45,54,22,10,0,0,62.06,0.29
2026-04-30T14:51:12.819102,46,77,24,1,0,0,47.5,0.43
2026-04-30T14:51:12.819102,47,99,23,1,0,0,39.22,0.29
2026-04-30T14:51:12.820677,48,122,24,1,0,0,33.6,0.23
2026-04-30T14:51:12.820677,49,144,22,0,0,0,30.28,0.18
2026-04-30T14:51:12.820677,50,145,21,20,0,0,14.98,0.01
2026-04-30T14:51:12.820677,51,150,5,0,0,0,15.13,0.03
2026-04-30T14:51:12.820677,52,154,4,0,0,0,15.3,0.03
2026-04-30T14:51:12.822199,53,156,5,3,0,2,15.16,0.01
2026-04-30T14:51:12.822199,54,163,8,1,0,1,14.87,0.04
2026-04-30T14:51:12.822199,55,162,4,5,0,5,14.81,-0.01
2026-04-30T14:51:12.822199,56,165,10,7,0,4,14.14,0.02
2026-04-30T14:51:12.822199,57,163,0,2,0,1,14.29,-0.01
2026-04-30T14:51:12.822199,58,161,0,2,0,0,14.62,-0.01
2026-04-30T14:51:12.823907,59,158,0,3,0,2,14.99,-0.02
2026-04-30T14:51:12.823907,60,156,0,2,0,0,15.04,-0.01
2026-04-30T14:51:12.823907,61,154,0,2,0,1,15.41,-0.01
2026-04-30T14:51:12.823907,62,150,0,4,0,1,15.92,-0.03
2026-04-30T14:51:12.823907,63,145,0,5,0,5,15.69,-0.03
2026-04-30T14:51:12.823907,64,141,0,4,0,0,14.41,-0.03
2026-04-30T14:51:12.825429,65,137,0,4,0,2,14.46,-0.03
2026-04-30T14:51:12.825429,66,134,0,3,0,3,14.59,-0.02
2026-04-30T14:51:12.825429,67,134,0,0,0,0,14.52,0.0
2026-04-30T14:51:12.825429,68,130,0,4,0,2,14.04,-0.03
2026-04-30T14:51:12.825429,69,124,0,6,0,3,14.44,-0.05
2026-04-30T14:51:12.825429,70,94,0,30,0,2,19.12,-0.24
2026-04-30T14:51:12.825429,71,59,0,35,0,0,29.84,-0.37
2026-04-30T14:51:12.825429,72,53,0,6,0,0,34.5,-0.1
2026-04-30T14:51:12.826948,73,44,0,9,0,0,43.22,-0.17
