Timestamp,Step,Population,Births,Deaths,Food Level,Predator Kills,Average Energy,Growth Rate
2026-04-30T14:51:17.147921,0,150,0,0,0,0,16.67,0
2026-04-30T14:51:17.148437,1,150,0,0,0,0,16.67,0.0
2026-04-30T14:51:17.148437,2,150,0,0,0,0,16.67,0.0
2026-04-30T14:51:17.148956,3,150,0,0,0,0,16.67,0.0
2026-04-30T14:51:17.148956,4,149,0,1,0,1,16.66,-0.01
2026-04-30T14:51:17.148956,5,155,9,3,0,2,16.25,0.04
2026-04-30T14:51:17.148956,6,159,7,3,0,3,15.53,0.03
2026-04-30T14:51:17.148956,7,165,7,1,0,0,15.25,0.04
2026-04-30T14:51:17.148956,8,169,6,2,0,2,14.72,0.02
2026-04-30T14:51:17.148956,9,175,6,0,0,0,14.47,0.04
2026-04-30T14:51:17.150523,10,179,6,2,0,2,14.27,0.02
2026-04-30T14:51:17.150523,11,188,9,0,0,0,13.94,0.05
2026-04-30T14:51:17.150523,12,186,5,7,0,4,13.68,-0.01
2026-04-30T14:51:17.150523,13,192,6,0,0,0,13.44,0.03
2026-04-30T14:51:17.150523,14,196,8,4,0,2,13.09,0.02
2026-04-30T14:51:17.150523,15,199,4,1,0,1,12.91,0.02
2026-04-30T14:51:17.152040,16,199,4,4,0,3,12.43,0.0
2026-04-30T14:51:17.152040,17,195,0,4,0,4,12.37,-0.02
2026-04-30T14:51:17.152040,18,193,0,2,0,2,12.32,-0.01
2026-04-30T14:51:17.152040,19,193,0,0,0,0,12.21,0.0
2026-04-30T14:51:17.152040,20,191,0,2,0,2,12.15,-0.01
2026-04-30T14:51:17.152040,21,189,0,2,0,1,11.75,-0.01
2026-04-30T14:51:17.152040,22,184,0,5,0,2,11.47,-0.03
2026-04-30T14:51:17.152040,23,179,0,5,0,4,11.51,-0.03
2026-04-30T14:51:17.153618,24,177,0,2,0,1,11.47,-0.01
2026-04-30T14:51:17.153618,25,177,0,0,0,0,11.4,0.0
2026-04-30T14:51:17.153618,26,175,0,2,0,0,11.37,-0.01
2026-04-30T14:51:17.153618,27,169,0,6,0,3,11.64,-0.03
2026-04-30T14:51:17.153618,28,166,0,3,0,3,11.21,-0.02
2026-04-30T14:51:17.153618,29,110,0,56,0,2,16.74,-0.34
2026-04-30T14:51:17.153618,30,109,0,1,0,1,17.05,-0.01
2026-04-30T14:51:17.153618,31,108,0,1,0,0,17.36,-0.01
2026-04-30T14:51:17.153618,32,106,0,2,0,1,17.31,-0.02
2026-04-30T14:51:17.155137,33,100,0,6,0,0,18.04,-0.06
2026-04-30T14:51:17.155137,34,89,0,11,0,1,20.0,-0.11
2026-04-30T14:51:17.155137,35,55,0,34,0,0,32.15,-0.38
2026-04-30T14:51:17.155137,36,42,0,13,0,0,42.64,-0.24
2026-04-30T14:51:17.155137,37,34,0,8,0,1,53.71,-0.19
2026-04-30T14:51:17.155137,38,25,0,9,0,0,72.8,-0.26
2026-04-30T14:51:17.155137,39,21,0,4,0,0,89.14,-0.16
2026-04-30T14:51:17.155137,40,20,0,1,0,0,96.3,-0.05
2026-04-30T14:51:17.155137,41,19,0,1,0,0,96.32,-0.05
2026-04-30T14:51:17.155137,42,19,0,0,0,0,99.26,0.0
2026-04-30T14:51:17.155137,43,17,0,2,0,2,100.59,-0.11
2026-04-30T14:51:17.155137,44,17,0,0,2,0,103.41,0.0
2026-04-30T14:51:17.155137,45,32,15,0,5,0,60.5,0.88
2026-04-30T14:51:17.155137,46,48,16,0,0,0,44.75,0.5
2026-04-30T14:51:17.155137,47,61,13,0,0,0,37.57,0.27
2026-04-30T14:51:17.155137,48,73,13,1,0,0,33.03,0.2
2026-04-30T14:51:17.156654,49,87,15,1,0,1,28.01,0.19
2026-04-30T14:51:17.156654,50,85,14,16,0,0,12.95,-0.02
2026-04-30T14:51:17.156654,51,83,0,2,0,1,12.86,-0.02
2026-04-30T14:51:17.156654,52,83,1,1,0,1,12.7,0.0
2026-04-30T14:51:17.156654,53,85,3,1,0,1,12.53,0.02
2026-04-30T14:51:17.156654,54,85,1,1,0,1,12.44,0.0
2026-04-30T14:51:17.156654,55,88,5,2,0,2,12.25,0.04
2026-04-30T14:51:17.156654,56,92,5,1,0,1,12.43,0.05
2026-04-30T14:51:17.156654,57,91,0,1,0,0,12.3,-0.01
2026-04-30T14:51:17.156654,58,91,0,0,0,0,12.62,0.0
2026-04-30T14:51:17.156654,59,91,0,0,0,0,12.95,0.0
2026-04-30T14:51:17.156654,60,90,0,1,0,0,12.87,-0.01
2026-04-30T14:51:17.156654,61,90,0,0,0,0,13.21,0.0
2026-04-30T14:51:17.156654,62,88,0,2,0,1,13.05,-0.02
2026-04-30T14:51:17.156654,63,83,0,5,0,1,12.89,-0.06
2026-04-30T14:51:17.158175,64,74,0,9,0,1,14.23,-0.11
