Timestamp,Step,Population,Births,Deaths,Food Level,Predator Kills,Average Energy,Growth Rate
2026-04-30T13:32:50.619267,0,50,0,0,27,0,18.3,0
2026-04-30T13:32:50.619267,1,50,0,0,4,0,21.6,0.0
2026-04-30T13:32:50.619267,2,50,0,0,0,0,22.0,0.0
2026-04-30T13:32:50.619267,3,50,0,0,0,0,23.0,0.0
2026-04-30T13:32:50.619267,4,45,0,5,0,5,24.06,-0.1
2026-04-30T13:32:50.620789,5,49,7,3,0,3,22.29,0.09
2026-04-30T13:32:50.620789,6,48,5,6,0,6,21.3,-0.02
2026-04-30T13:32:50.620789,7,50,6,4,0,4,20.61,0.04
2026-04-30T13:32:50.620789,8,52,4,2,0,2,20.36,0.04
2026-04-30T13:32:50.620789,9,56,4,0,0,0,20.42,0.08
2026-04-30T13:32:50.620789,10,63,7,0,0,0,19.9,0.12
2026-04-30T13:32:50.620789,11,67,6,2,0,2,18.94,0.06
2026-04-30T13:32:50.620789,12,69,4,2,0,1,18.54,0.03
2026-04-30T13:32:50.620789,13,77,8,0,0,0,18.08,0.12
2026-04-30T13:32:50.622306,14,81,7,3,0,2,17.51,0.05
2026-04-30T13:32:50.622306,15,83,3,1,0,1,17.68,0.02
2026-04-30T13:32:50.622306,16,90,8,1,0,1,17.25,0.08
2026-04-30T13:32:50.622306,17,89,0,1,0,0,17.34,-0.01
2026-04-30T13:32:50.622306,18,86,0,3,0,2,16.52,-0.03
2026-04-30T13:32:50.622824,19,83,0,3,0,1,16.56,-0.03
2026-04-30T13:32:50.622824,20,81,0,2,0,2,17.1,-0.02
2026-04-30T13:32:50.622824,21,76,0,5,0,5,17.61,-0.06
2026-04-30T13:32:50.622824,22,73,0,3,0,1,18.47,-0.04
2026-04-30T13:32:50.622824,23,70,0,3,0,3,17.85,-0.04
2026-04-30T13:32:50.623339,24,69,0,1,0,1,18.54,-0.01
2026-04-30T13:32:50.623339,25,68,0,1,0,1,19.32,-0.01
2026-04-30T13:32:50.623339,26,64,0,4,0,2,19.7,-0.06
2026-04-30T13:32:50.623339,27,60,0,4,0,4,20.54,-0.06
2026-04-30T13:32:50.623339,28,59,0,1,0,1,20.64,-0.02
2026-04-30T13:32:50.623339,29,59,0,0,0,0,20.57,0.0
2026-04-30T13:32:50.623339,30,53,0,6,0,5,22.08,-0.1
2026-04-30T13:32:50.623339,31,53,0,0,0,0,22.06,0.0
2026-04-30T13:32:50.623339,32,51,0,2,0,1,23.6,-0.04
2026-04-30T13:32:50.623339,33,49,0,2,0,1,23.56,-0.04
2026-04-30T13:32:50.623339,34,46,0,3,0,3,21.64,-0.06
2026-04-30T13:32:50.623339,35,44,0,2,0,1,21.03,-0.04
2026-04-30T13:32:50.623339,36,42,0,2,0,2,22.31,-0.05
2026-04-30T13:32:50.623339,37,41,0,1,0,1,24.05,-0.02
2026-04-30T13:32:50.623339,38,37,0,4,0,3,22.32,-0.1
2026-04-30T13:32:50.623339,39,37,0,0,0,0,22.5,0.0
2026-04-30T13:32:50.623339,40,31,0,6,0,1,28.6,-0.16
2026-04-30T13:32:50.623339,41,28,0,3,0,0,33.79,-0.1
2026-04-30T13:32:50.623339,42,26,0,2,0,1,35.67,-0.07
2026-04-30T13:32:50.623339,43,21,0,5,0,3,38.62,-0.19
2026-04-30T13:32:50.623339,44,17,0,4,0,2,43.59,-0.19
2026-04-30T13:32:50.623339,45,21,5,1,2,1,38.43,0.24
2026-04-30T13:32:50.623339,46,27,6,0,0,0,34.65,0.29
2026-04-30T13:32:50.624861,47,31,7,3,0,3,29.24,0.15
2026-04-30T13:32:50.624861,48,35,5,1,0,1,27.64,0.13
2026-04-30T13:32:50.624861,49,39,6,2,0,2,24.58,0.11
2026-04-30T13:32:50.624861,50,42,7,4,0,1,17.08,0.08
2026-04-30T13:32:50.624861,51,43,2,1,0,1,17.73,0.02
2026-04-30T13:32:50.624861,52,47,6,2,0,1,17.49,0.09
2026-04-30T13:32:50.624861,53,48,5,4,0,3,17.3,0.02
2026-04-30T13:32:50.624861,54,51,4,1,0,1,17.75,0.06
2026-04-30T13:32:50.624861,55,57,7,1,0,1,17.22,0.12
2026-04-30T13:32:50.624861,56,62,8,3,0,3,16.77,0.09
2026-04-30T13:32:50.624861,57,60,0,2,0,1,16.39,-0.03
2026-04-30T13:32:50.624861,58,57,0,3,0,3,17.02,-0.05
2026-04-30T13:32:50.624861,59,56,0,1,0,1,17.04,-0.02
2026-04-30T13:32:50.624861,60,52,0,4,0,2,17.3,-0.07
2026-04-30T13:32:50.624861,61,52,0,0,0,0,17.74,0.0
2026-04-30T13:32:50.624861,62,45,0,7,0,6,19.99,-0.13
2026-04-30T13:32:50.624861,63,44,0,1,0,1,20.41,-0.02
2026-04-30T13:32:50.624861,64,40,0,4,0,4,19.93,-0.09
2026-04-30T13:32:50.624861,65,39,0,1,0,1,19.92,-0.03
2026-04-30T13:32:50.624861,66,36,0,3,0,2,19.32,-0.08
2026-04-30T13:32:50.626384,67,35,0,1,0,0,19.6,-0.03
2026-04-30T13:32:50.626384,68,33,0,2,0,2,22.2,-0.06
2026-04-30T13:32:50.626384,69,31,0,2,0,1,21.98,-0.06
2026-04-30T13:32:50.626384,70,29,0,2,0,2,23.02,-0.06
2026-04-30T13:32:50.626384,71,28,0,1,0,0,26.0,-0.03
2026-04-30T13:32:50.626384,72,22,0,6,0,1,34.23,-0.21
2026-04-30T13:32:50.626384,73,21,0,1,0,0,37.36,-0.05
2026-04-30T13:32:50.626384,74,17,0,4,0,1,49.35,-0.19
2026-04-30T13:32:50.626384,75,16,0,1,0,1,53.06,-0.06
2026-04-30T13:32:50.626384,76,14,0,2,0,2,59.82,-0.12
2026-04-30T13:32:50.626384,77,12,0,2,3,2,64.62,-0.14
2026-04-30T13:32:50.626384,78,11,0,1,8,1,70.32,-0.08
2026-04-30T13:32:50.626384,79,11,0,0,16,0,72.5,0.0
2026-04-30T13:32:50.626384,80,11,0,0,21,0,76.05,0.0
2026-04-30T13:32:50.626384,81,10,0,1,28,0,82.3,-0.09
2026-04-30T13:32:50.626384,82,10,0,0,36,0,84.8,0.0
2026-04-30T13:32:50.626384,83,9,0,1,44,1,86.39,-0.1
2026-04-30T13:32:50.626384,84,8,0,1,54,1,87.19,-0.11
2026-04-30T13:32:50.626384,85,12,5,1,63,0,58.79,0.5
2026-04-30T13:32:50.626384,86,19,7,0,69,0,42.18,0.58
2026-04-30T13:32:50.626384,87,26,7,0,67,0,36.15,0.37
2026-04-30T13:32:50.626384,88,31,6,1,62,0,32.94,0.19
2026-04-30T13:32:50.626384,89,38,7,0,52,0,31.0,0.23
2026-04-30T13:32:50.626384,90,46,8,0,39,0,29.8,0.21
2026-04-30T13:32:50.626384,91,54,8,0,15,0,29.48,0.17
2026-04-30T13:32:50.626384,92,66,12,0,0,0,27.62,0.22
2026-04-30T13:32:50.626384,93,79,15,2,0,2,24.58,0.2
2026-04-30T13:32:50.627899,94,91,12,0,0,0,22.48,0.15
2026-04-30T13:32:50.627899,95,102,12,1,0,1,21.24,0.12
2026-04-30T13:32:50.628411,96,111,11,2,0,1,19.19,0.09
2026-04-30T13:32:50.628411,97,110,0,1,0,1,18.93,-0.01
2026-04-30T13:32:50.628411,98,106,0,4,0,3,17.63,-0.04
2026-04-30T13:32:50.628411,99,103,0,3,0,2,16.58,-0.03
2026-04-30T13:32:50.628411,100,101,0,2,0,1,15.68,-0.02
2026-04-30T13:32:50.629413,101,94,0,7,0,3,14.86,-0.07
2026-04-30T13:32:50.629413,102,89,0,5,0,3,15.04,-0.05
2026-04-30T13:32:50.629413,103,87,0,2,0,2,15.52,-0.02
2026-04-30T13:32:50.629413,104,84,0,3,0,2,15.39,-0.03
2026-04-30T13:32:50.629413,105,81,0,3,0,3,15.87,-0.04
2026-04-30T13:32:50.629413,106,78,0,3,0,2,15.89,-0.04
2026-04-30T13:32:50.629413,107,74,0,4,0,4,16.51,-0.05
2026-04-30T13:32:50.629413,108,72,0,2,0,2,16.29,-0.03
2026-04-30T13:32:50.629413,109,69,0,3,0,2,17.04,-0.04
2026-04-30T13:32:50.629413,110,66,0,3,0,2,17.81,-0.04
2026-04-30T13:32:50.629413,111,62,0,4,0,3,18.23,-0.06
2026-04-30T13:32:50.630937,112,59,0,3,0,3,19.79,-0.05
2026-04-30T13:32:50.630937,113,58,0,1,0,1,20.89,-0.02
2026-04-30T13:32:50.630937,114,52,0,6,0,2,24.03,-0.1
2026-04-30T13:32:50.630937,115,47,0,5,0,2,24.81,-0.1
2026-04-30T13:32:50.630937,116,41,0,6,0,2,29.65,-0.13
2026-04-30T13:32:50.630937,117,40,0,1,0,1,31.64,-0.02
2026-04-30T13:32:50.630937,118,33,0,7,0,0,37.2,-0.17
2026-04-30T13:32:50.630937,119,27,0,6,0,0,45.78,-0.18
2026-04-30T13:32:50.630937,120,23,0,4,0,3,48.48,-0.15
2026-04-30T13:32:50.630937,121,16,0,7,0,0,62.03,-0.3
2026-04-30T13:32:50.630937,122,15,0,1,0,0,60.23,-0.06
2026-04-30T13:32:50.630937,123,13,0,2,3,2,56.77,-0.13
2026-04-30T13:32:50.630937,124,12,0,1,8,1,62.29,-0.08
2026-04-30T13:32:50.632464,125,20,8,0,2,0,43.42,0.67
2026-04-30T13:32:50.632464,126,27,7,0,0,0,35.43,0.35
2026-04-30T13:32:50.632464,127,35,8,0,0,0,31.14,0.3
2026-04-30T13:32:50.632464,128,40,6,1,0,1,27.69,0.14
2026-04-30T13:32:50.632464,129,46,6,0,0,0,26.45,0.15
2026-04-30T13:32:50.632464,130,52,6,0,0,0,25.43,0.13
2026-04-30T13:32:50.632464,131,60,9,1,0,1,23.85,0.15
2026-04-30T13:32:50.632464,132,69,9,0,0,0,22.57,0.15
2026-04-30T13:32:50.632464,133,69,3,3,0,2,20.2,0.0
2026-04-30T13:32:50.632464,134,78,10,1,0,1,19.22,0.13
2026-04-30T13:32:50.632464,135,86,8,0,0,0,18.69,0.1
2026-04-30T13:32:50.632464,136,95,12,3,0,2,17.17,0.1
2026-04-30T13:32:50.632464,137,93,0,2,0,2,17.58,-0.02
2026-04-30T13:32:50.632464,138,88,0,5,0,4,15.79,-0.05
2026-04-30T13:32:50.634044,139,83,0,5,0,4,15.68,-0.06
2026-04-30T13:32:50.634044,140,81,0,2,0,1,15.38,-0.02
2026-04-30T13:32:50.634044,141,76,0,5,0,4,15.51,-0.06
2026-04-30T13:32:50.634044,142,68,0,8,0,8,15.71,-0.11
2026-04-30T13:32:50.634044,143,66,0,2,0,2,16.14,-0.03
2026-04-30T13:32:50.634044,144,63,0,3,0,2,16.11,-0.05
2026-04-30T13:32:50.634044,145,62,0,1,0,1,16.15,-0.02
2026-04-30T13:32:50.634044,146,58,0,4,0,4,17.31,-0.06
2026-04-30T13:32:50.634044,147,57,0,1,0,1,18.26,-0.02
2026-04-30T13:32:50.634044,148,55,0,2,0,2,18.69,-0.04
2026-04-30T13:32:50.634044,149,54,0,1,0,1,18.71,-0.02
2026-04-30T13:32:50.634044,150,51,0,3,0,2,19.41,-0.06
2026-04-30T13:32:50.634044,151,48,0,3,0,3,21.3,-0.06
2026-04-30T13:32:50.635564,152,46,0,2,0,2,22.51,-0.04
2026-04-30T13:32:50.635564,153,42,0,4,0,4,22.67,-0.09
2026-04-30T13:32:50.635564,154,40,0,2,0,1,24.6,-0.05
2026-04-30T13:32:50.635564,155,38,0,2,0,2,23.42,-0.05
2026-04-30T13:32:50.635564,156,38,0,0,0,0,24.89,0.0
2026-04-30T13:32:50.635564,157,37,0,1,0,1,25.64,-0.03
2026-04-30T13:32:50.635564,158,34,0,3,0,1,24.6,-0.08
2026-04-30T13:32:50.635564,159,31,0,3,0,3,27.52,-0.09
2026-04-30T13:32:50.635564,160,30,0,1,0,1,29.4,-0.03
2026-04-30T13:32:50.635564,161,28,0,2,0,1,33.32,-0.07
2026-04-30T13:32:50.635564,162,26,0,2,0,1,38.08,-0.07
2026-04-30T13:32:50.635564,163,24,0,2,0,0,39.79,-0.08
2026-04-30T13:32:50.635564,164,24,0,0,0,0,42.42,0.0
2026-04-30T13:32:50.635564,165,30,8,2,0,1,37.48,0.25
2026-04-30T13:32:50.635564,166,34,8,4,0,0,36.96,0.13
2026-04-30T13:32:50.635564,167,46,12,0,0,0,30.92,0.35
2026-04-30T13:32:50.635564,168,57,12,1,0,0,27.13,0.24
2026-04-30T13:32:50.635564,169,66,10,1,0,1,24.68,0.16
2026-04-30T13:32:50.635564,170,74,10,2,0,2,22.13,0.12
2026-04-30T13:32:50.635564,171,82,9,1,0,1,21.21,0.11
2026-04-30T13:32:50.637083,172,86,6,2,0,2,20.29,0.05
2026-04-30T13:32:50.637083,173,94,11,3,0,2,19.09,0.09
2026-04-30T13:32:50.637083,174,96,7,5,0,4,18.56,0.02
2026-04-30T13:32:50.637083,175,98,5,3,0,2,17.41,0.02
2026-04-30T13:32:50.637083,176,104,9,3,0,2,16.18,0.06
2026-04-30T13:32:50.637083,177,98,0,6,0,4,15.87,-0.06
2026-04-30T13:32:50.637083,178,93,0,5,0,4,16.22,-0.05
2026-04-30T13:32:50.637083,179,86,0,7,0,5,15.6,-0.08
2026-04-30T13:32:50.637083,180,82,0,4,0,3,15.13,-0.05
2026-04-30T13:32:50.638594,181,77,0,5,0,4,15.04,-0.06
2026-04-30T13:32:50.638594,182,71,0,6,0,4,14.54,-0.08
2026-04-30T13:32:50.638594,183,66,0,5,0,4,14.55,-0.07
2026-04-30T13:32:50.638594,184,64,0,2,0,2,15.4,-0.03
2026-04-30T13:32:50.638594,185,57,0,7,0,6,15.25,-0.11
2026-04-30T13:32:50.638594,186,55,0,2,0,2,15.93,-0.04
2026-04-30T13:32:50.639596,187,53,0,2,0,2,16.11,-0.04
2026-04-30T13:32:50.639596,188,49,0,4,0,3,16.2,-0.08
2026-04-30T13:32:50.639596,189,47,0,2,0,2,16.37,-0.04
2026-04-30T13:32:50.639596,190,46,0,1,0,0,16.8,-0.02
2026-04-30T13:32:50.639596,191,43,0,3,0,2,18.71,-0.07
2026-04-30T13:32:50.639596,192,43,0,0,0,0,19.95,0.0
