Timestamp,Step,Population,Births,Deaths,Food Level,Predator Kills,Average Energy,Growth Rate
2026-04-30T14:51:13.840348,0,50,0,0,23,0,18.7,0
2026-04-30T14:51:13.840348,1,50,0,0,6,0,22.4,0.0
2026-04-30T14:51:13.840348,2,50,0,0,0,0,25.0,0.0
2026-04-30T14:51:13.840348,3,50,0,0,0,0,27.0,0.0
2026-04-30T14:51:13.840348,4,50,0,0,0,0,29.0,0.0
2026-04-30T14:51:13.841867,5,59,10,1,0,1,26.24,0.18
2026-04-30T14:51:13.841867,6,73,14,0,0,0,24.24,0.24
2026-04-30T14:51:13.841867,7,85,12,0,0,0,23.13,0.16
2026-04-30T14:51:13.841867,8,99,14,0,0,0,21.96,0.16
2026-04-30T14:51:13.841867,9,113,14,0,0,0,21.03,0.14
2026-04-30T14:51:13.841867,10,129,16,0,0,0,19.68,0.14
2026-04-30T14:51:13.841867,11,139,10,0,0,0,19.35,0.08
2026-04-30T14:51:13.841867,12,148,10,1,0,1,19.07,0.06
2026-04-30T14:51:13.841867,13,161,15,2,0,2,18.37,0.09
2026-04-30T14:51:13.841867,14,179,18,0,0,0,17.67,0.11
2026-04-30T14:51:13.843757,15,190,12,1,0,1,17.34,0.06
2026-04-30T14:51:13.843757,16,201,13,2,0,1,16.87,0.06
2026-04-30T14:51:13.843757,17,199,0,2,0,1,17.04,-0.01
2026-04-30T14:51:13.843757,18,198,0,1,0,0,17.21,-0.01
2026-04-30T14:51:13.843757,19,198,0,0,0,0,17.34,0.0
2026-04-30T14:51:13.843757,20,198,0,0,0,0,17.47,0.0
2026-04-30T14:51:13.845282,21,194,0,4,0,2,17.3,-0.02
2026-04-30T14:51:13.845282,22,191,0,3,0,3,17.31,-0.02
2026-04-30T14:51:13.845801,23,187,0,4,0,3,17.13,-0.02
2026-04-30T14:51:13.845801,24,185,0,2,0,1,17.41,-0.01
2026-04-30T14:51:13.845801,25,181,0,4,0,2,17.83,-0.02
2026-04-30T14:51:13.845801,26,175,0,6,0,4,18.11,-0.03
2026-04-30T14:51:13.845801,27,172,0,3,0,1,18.52,-0.02
2026-04-30T14:51:13.845801,28,171,0,1,0,1,18.83,-0.01
2026-04-30T14:51:13.845801,29,170,0,1,0,1,19.15,-0.01
2026-04-30T14:51:13.845801,30,166,0,4,0,3,19.31,-0.02
2026-04-30T14:51:13.847326,31,163,0,3,0,3,19.62,-0.02
2026-04-30T14:51:13.847326,32,160,0,3,0,2,19.54,-0.02
2026-04-30T14:51:13.847326,33,155,0,5,0,2,19.54,-0.03
2026-04-30T14:51:13.847326,34,154,0,1,0,1,19.94,-0.01
2026-04-30T14:51:13.847326,35,146,0,8,0,2,20.11,-0.05
2026-04-30T14:51:13.847326,36,129,0,17,0,2,21.22,-0.12
2026-04-30T14:51:13.847326,37,122,0,7,0,1,22.65,-0.05
2026-04-30T14:51:13.847326,38,117,0,5,0,0,24.13,-0.04
2026-04-30T14:51:13.848869,39,105,0,12,0,1,26.24,-0.1
2026-04-30T14:51:13.848869,40,90,0,15,0,1,28.54,-0.14
2026-04-30T14:51:13.848869,41,82,0,8,0,1,32.27,-0.09
2026-04-30T14:51:13.848869,42,73,0,9,0,1,37.21,-0.11
2026-04-30T14:51:13.848869,43,63,0,10,0,0,44.52,-0.14
2026-04-30T14:51:13.848869,44,52,0,11,0,1,53.27,-0.17
2026-04-30T14:51:13.848869,45,59,18,11,0,0,51.36,0.13
2026-04-30T14:51:13.848869,46,73,22,8,0,0,45.53,0.24
2026-04-30T14:51:13.848869,47,91,22,4,0,1,34.98,0.25
2026-04-30T14:51:13.848869,48,108,18,1,0,0,30.57,0.19
2026-04-30T14:51:13.850391,49,126,18,0,0,0,28.06,0.17
2026-04-30T14:51:13.850391,50,123,18,21,0,0,14.58,-0.02
2026-04-30T14:51:13.850391,51,128,5,0,0,0,14.86,0.04
2026-04-30T14:51:13.850391,52,135,8,1,0,1,14.95,0.05
2026-04-30T14:51:13.850391,53,138,4,1,0,0,15.12,0.02
2026-04-30T14:51:13.850391,54,141,4,1,0,1,15.37,0.02
2026-04-30T14:51:13.850391,55,149,12,4,0,3,15.2,0.06
2026-04-30T14:51:13.851913,56,158,10,1,0,1,15.16,0.06
2026-04-30T14:51:13.851913,57,155,0,3,0,3,15.48,-0.02
2026-04-30T14:51:13.851913,58,149,0,6,0,3,15.48,-0.04
2026-04-30T14:51:13.851913,59,145,0,4,0,2,15.67,-0.03
2026-04-30T14:51:13.851913,60,145,0,0,0,0,16.03,0.0
2026-04-30T14:51:13.851913,61,143,0,2,0,0,16.17,-0.01
2026-04-30T14:51:13.851913,62,140,0,3,0,3,16.4,-0.02
2026-04-30T14:51:13.851913,63,137,0,3,0,1,16.73,-0.02
